ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,lower_bound_spend,upper_bound_spend,spend_interval,currency,demographic_distribution,delivery_by_region,California Delivery,Non-California Delivery,publisher_platforms,estimated_audience_size,languages
1431176694547458,527672463768417,Saikat for Congress,2025-05-29,2025-05-29,2025-06-11,Saikat for Congress,"For over 100 years, PG&E has been fighting to keep San Francisco from having a publicly owned utility. But legally, San Francisco should already be providing public power to everyone! And if it does, your electricity bills could drop by up to 40%. I explain what I can do in Congress to make that happen. #sanfrancisco #news",,saikat.us,,"lower_bound: 15000, upper_bound: 19999",400,499,"lower_bound: 400, upper_bound: 499",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.05645},{""age"":""45-54"",""gender"":""male"",""percentage"":0.054163},{""age"":""65+"",""gender"":""male"",""percentage"":0.030101},{""age"":""65+"",""gender"":""female"",""percentage"":0.044282},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002287},{""age"":""55-64"",""gender"":""male"",""percentage"":0.044373},{""age"":""55-64"",""gender"":""female"",""percentage"":0.053705},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.003111},{""age"":""45-54"",""gender"":""female"",""percentage"":0.065874},{""age"":""18-24"",""gender"":""male"",""percentage"":0.038975},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.009607},{""age"":""35-44"",""gender"":""male"",""percentage"":0.108143},{""age"":""35-44"",""gender"":""female"",""percentage"":0.106862},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.010247},{""age"":""25-34"",""gender"":""male"",""percentage"":0.168984},{""age"":""25-34"",""gender"":""female"",""percentage"":0.195608},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.004483},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002745}","{""region"":""California"",""percentage"":1}",100.00%,0.00%,"facebook,instagram","lower_bound: 500001, upper_bound: 1000000",en
1136978938184866,527672463768417,Saikat for Congress,2025-05-29,2025-05-29,2025-06-12,Saikat for Congress,"I'm running for Congress to represent San Francisco, and I want to hear from you! Join me for a small group Zoom call and let's discuss how to fix our biggest problems.


The Democratic Party needs to change. Trump, MAGA, and the new authoritarianism won't go away on its own. We need a bold vision for how to raise living standards, quality of life and security for all Americans.


That's the type of leadership I've been promoting since 2016. After a career in San Francisco's tech industry, I helped lead Bernie Sanders' 2016 campaign and then launched a project to recruit and elect new leaders to Congress. One of them was Alexandria Ocasio-Cortez (AOC). I ran her 2018 campaign before going into Congress as her Chief of Staff, where I was in charge of writing and launching the Green New Deal.


I have seen what real leadership can do. I invite you to join me in this campaign—follow, like, and hit the button on the ad to sign up for one of my small group calls!


Thanks,
Saikat Chakrabarti",Join a small group call,saikat.us,,"lower_bound: 100000, upper_bound: 124999",1500,1999,"lower_bound: 1500, upper_bound: 1999",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.066296},{""age"":""45-54"",""gender"":""male"",""percentage"":0.054635},{""age"":""65+"",""gender"":""male"",""percentage"":0.022472},{""age"":""65+"",""gender"":""female"",""percentage"":0.025928},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001815},{""age"":""55-64"",""gender"":""male"",""percentage"":0.036565},{""age"":""55-64"",""gender"":""female"",""percentage"":0.03614},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002703},{""age"":""45-54"",""gender"":""female"",""percentage"":0.055465},{""age"":""18-24"",""gender"":""male"",""percentage"":0.061238},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.006603},{""age"":""35-44"",""gender"":""male"",""percentage"":0.119619},{""age"":""35-44"",""gender"":""female"",""percentage"":0.106761},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.009942},{""age"":""25-34"",""gender"":""male"",""percentage"":0.19773},{""age"":""25-34"",""gender"":""female"",""percentage"":0.190837},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.003784},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001467}","{""region"":""California"",""percentage"":1}",100.00%,0.00%,"facebook,instagram","lower_bound: 500001, upper_bound: 1000000",en
1393088865285906,527672463768417,Saikat for Congress,2025-06-24,2025-06-24,2025-07-10,Saikat for Congress,"I'm running against Nancy Pelosi because the Democratic Party needs to change. She believes Trump, MAGA, and the new authoritarianism will fade away on its own. I believe we need a totally new leadership in DC that not only knows how to fight Trump, but also how to deliver the change that Americans are demanding. We need a bold vision for how to raise living standards, quality of life and security for all Americans.


That's the type of leadership I've been promoting since 2016. After a career in San Francisco's tech industry, I helped lead Bernie Sanders' 2016 campaign and then launched a project to recruit and elect new leaders to Congress. One of them was Alexandria Ocasio-Cortez (AOC). I ran her 2018 campaign before going into Congress as her Chief of Staff, where I was in charge of writing and launching the Green New Deal.


I have seen what real leadership can do. I invite you to join me in this campaign—follow, like, and hit the button on the ad to contribute to this campaign what you can!


Thank you,
Saikat Chakrabarti",Elect new Dems >>,secure.actblue.com,,"lower_bound: 80000, upper_bound: 89999",5000,5999,"lower_bound: 5000, upper_bound: 5999",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.009531},{""age"":""45-54"",""gender"":""male"",""percentage"":0.069379},{""age"":""65+"",""gender"":""male"",""percentage"":0.124183},{""age"":""65+"",""gender"":""female"",""percentage"":0.155597},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002939},{""age"":""55-64"",""gender"":""male"",""percentage"":0.086019},{""age"":""55-64"",""gender"":""female"",""percentage"":0.117551},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00274},{""age"":""45-54"",""gender"":""female"",""percentage"":0.087012},{""age"":""18-24"",""gender"":""male"",""percentage"":0.022736},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.004229},{""age"":""35-44"",""gender"":""male"",""percentage"":0.085125},{""age"":""35-44"",""gender"":""female"",""percentage"":0.089593},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00411},{""age"":""25-34"",""gender"":""male"",""percentage"":0.075515},{""age"":""25-34"",""gender"":""female"",""percentage"":0.057564},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001509},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.004666}","{""region"":""Alabama"",""percentage"":0.003844},{""region"":""South Carolina"",""percentage"":0.00657},{""region"":""New Jersey"",""percentage"":0.02367},{""region"":""New Mexico"",""percentage"":0.009001},{""region"":""New York"",""percentage"":0.077736},{""region"":""North Carolina"",""percentage"":0.019983},{""region"":""North Dakota"",""percentage"":0.001294},{""region"":""Ohio"",""percentage"":0.021866},{""region"":""Oklahoma"",""percentage"":0.005138},{""region"":""Oregon"",""percentage"":0.02869},{""region"":""Pennsylvania"",""percentage"":0.028965},{""region"":""Rhode Island"",""percentage"":0.003412},{""region"":""South Dakota"",""percentage"":0.001314},{""region"":""Nevada"",""percentage"":0.009335},{""region"":""Tennessee"",""percentage"":0.009276},{""region"":""Texas"",""percentage"":0.048222},{""region"":""Unknown"",""percentage"":2.0e-5},{""region"":""Utah"",""percentage"":0.008687},{""region"":""Vermont"",""percentage"":0.004628},{""region"":""Virginia"",""percentage"":0.024317},{""region"":""Washington"",""percentage"":0.052419},{""region"":""Washington, District of Columbia"",""percentage"":0.004922},{""region"":""West Virginia"",""percentage"":0.00253},{""region"":""Wisconsin"",""percentage"":0.014375},{""region"":""New Hampshire"",""percentage"":0.005726},{""region"":""Nebraska"",""percentage"":0.003236},{""region"":""Alaska"",""percentage"":0.004687},{""region"":""Illinois"",""percentage"":0.032161},{""region"":""Arizona"",""percentage"":0.025553},{""region"":""Arkansas"",""percentage"":0.003334},{""region"":""California"",""percentage"":0.249622},{""region"":""Colorado"",""percentage"":0.025945},{""region"":""Connecticut"",""percentage"":0.011923},{""region"":""Delaware"",""percentage"":0.002667},{""region"":""Florida"",""percentage"":0.039711},{""region"":""Georgia"",""percentage"":0.01712},{""region"":""Hawaii"",""percentage"":0.00753},{""region"":""Idaho"",""percentage"":0.004412},{""region"":""Indiana"",""percentage"":0.009805},{""region"":""Montana"",""percentage"":0.003177},{""region"":""Iowa"",""percentage"":0.008001},{""region"":""Kansas"",""percentage"":0.005648},{""region"":""Kentucky"",""percentage"":0.006001},{""region"":""Louisiana"",""percentage"":0.003863},{""region"":""Maine"",""percentage"":0.007452},{""region"":""Maryland"",""percentage"":0.020375},{""region"":""Massachusetts"",""percentage"":0.03224},{""region"":""Michigan"",""percentage"":0.027827},{""region"":""Minnesota"",""percentage"":0.016944},{""region"":""Mississippi"",""percentage"":0.001314},{""region"":""Missouri"",""percentage"":0.012355},{""region"":""Wyoming"",""percentage"":0.001157}",24.96%,75.04%,"facebook,instagram",lower_bound: 1000001,en
595601696915652,527672463768417,Saikat for Congress,2025-06-24,2025-06-24,2025-07-04,Saikat for Congress,"I'm running against Nancy Pelosi because the Democratic Party needs to change. She believes Trump, MAGA, and the new authoritarianism will fade away on its own. I believe we need a totally new leadership in DC that not only knows how to fight Trump, but also how to deliver the change that Americans are demanding. We need a bold vision for how to raise living standards, quality of life and security for all Americans.


That's the type of leadership I've been promoting since 2016. After a career in San Francisco's tech industry, I helped lead Bernie Sanders' 2016 campaign and then launched a project to recruit and elect new leaders to Congress. One of them was Alexandria Ocasio-Cortez (AOC). I ran her 2018 campaign before going into Congress as her Chief of Staff, where I was in charge of writing and launching the Green New Deal.


I have seen what real leadership can do. I invite you to join me in this campaign—follow, like, and hit the button on the ad to contribute to this campaign what you can!


Thank you,
Saikat Chakrabarti",Elect new Dems >>,secure.actblue.com,,"lower_bound: 40000, upper_bound: 44999",2000,2499,"lower_bound: 2000, upper_bound: 2499",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.015714},{""age"":""45-54"",""gender"":""male"",""percentage"":0.0695},{""age"":""65+"",""gender"":""male"",""percentage"":0.154842},{""age"":""65+"",""gender"":""female"",""percentage"":0.139809},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002257},{""age"":""55-64"",""gender"":""male"",""percentage"":0.086364},{""age"":""55-64"",""gender"":""female"",""percentage"":0.077932},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001959},{""age"":""45-54"",""gender"":""female"",""percentage"":0.062048},{""age"":""18-24"",""gender"":""male"",""percentage"":0.03722},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.004173},{""age"":""35-44"",""gender"":""male"",""percentage"":0.093774},{""age"":""35-44"",""gender"":""female"",""percentage"":0.076697},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.004684},{""age"":""25-34"",""gender"":""male"",""percentage"":0.093348},{""age"":""25-34"",""gender"":""female"",""percentage"":0.073546},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.002044},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.004088}","{""region"":""Alabama"",""percentage"":0.004377},{""region"":""South Carolina"",""percentage"":0.006374},{""region"":""New Jersey"",""percentage"":0.027917},{""region"":""New Mexico"",""percentage"":0.009433},{""region"":""New York"",""percentage"":0.100705},{""region"":""North Carolina"",""percentage"":0.021458},{""region"":""North Dakota"",""percentage"":0.001275},{""region"":""Ohio"",""percentage"":0.023073},{""region"":""Oklahoma"",""percentage"":0.004632},{""region"":""Oregon"",""percentage"":0.023285},{""region"":""Pennsylvania"",""percentage"":0.029319},{""region"":""Rhode Island"",""percentage"":0.002804},{""region"":""South Dakota"",""percentage"":0.001657},{""region"":""Nevada"",""percentage"":0.008881},{""region"":""Tennessee"",""percentage"":0.010241},{""region"":""Texas"",""percentage"":0.047378},{""region"":""Unknown"",""percentage"":4.2e-5},{""region"":""Utah"",""percentage"":0.006799},{""region"":""Vermont"",""percentage"":0.003909},{""region"":""Virginia"",""percentage"":0.026685},{""region"":""Washington"",""percentage"":0.050565},{""region"":""Washington, District of Columbia"",""percentage"":0.008328},{""region"":""West Virginia"",""percentage"":0.002677},{""region"":""Wisconsin"",""percentage"":0.015807},{""region"":""New Hampshire"",""percentage"":0.005566},{""region"":""Nebraska"",""percentage"":0.003952},{""region"":""Alaska"",""percentage"":0.003739},{""region"":""Illinois"",""percentage"":0.036245},{""region"":""Arizona"",""percentage"":0.023455},{""region"":""Arkansas"",""percentage"":0.003527},{""region"":""California"",""percentage"":0.213011},{""region"":""Colorado"",""percentage"":0.023668},{""region"":""Connecticut"",""percentage"":0.012025},{""region"":""Delaware"",""percentage"":0.003357},{""region"":""Florida"",""percentage"":0.041089},{""region"":""Georgia"",""percentage"":0.017549},{""region"":""Hawaii"",""percentage"":0.005099},{""region"":""Idaho"",""percentage"":0.004547},{""region"":""Indiana"",""percentage"":0.009986},{""region"":""Montana"",""percentage"":0.003102},{""region"":""Iowa"",""percentage"":0.009816},{""region"":""Kansas"",""percentage"":0.005396},{""region"":""Kentucky"",""percentage"":0.005821},{""region"":""Louisiana"",""percentage"":0.004292},{""region"":""Maine"",""percentage"":0.006714},{""region"":""Maryland"",""percentage"":0.022308},{""region"":""Massachusetts"",""percentage"":0.035481},{""region"":""Michigan"",""percentage"":0.028427},{""region"":""Minnesota"",""percentage"":0.019249},{""region"":""Mississippi"",""percentage"":0.001657},{""region"":""Missouri"",""percentage"":0.012323},{""region"":""Wyoming"",""percentage"":0.000977}",21.30%,78.70%,"facebook,instagram",lower_bound: 1000001,en
1167727281706475,527672463768417,Saikat for Congress,2025-06-24,2025-06-24,2025-07-04,Saikat for Congress,"I'm running against Nancy Pelosi because the Democratic Party needs to change. She believes Trump, MAGA, and the new authoritarianism will fade away on its own. I believe we need a totally new leadership in DC that not only knows how to fight Trump, but also how to deliver the change that Americans are demanding. We need a bold vision for how to raise living standards, quality of life and security for all Americans.


That's the type of leadership I've been promoting since 2016. After a career in San Francisco's tech industry, I helped lead Bernie Sanders' 2016 campaign and then launched a project to recruit and elect new leaders to Congress. One of them was Alexandria Ocasio-Cortez (AOC). I ran her 2018 campaign before going into Congress as her Chief of Staff, where I was in charge of writing and launching the Green New Deal.


I have seen what real leadership can do. I invite you to join me in this campaign—follow, like, and hit the button on the ad to contribute to this campaign what you can!


Thank you,
Saikat Chakrabarti",Elect new Dems >>,secure.actblue.com,,"lower_bound: 80000, upper_bound: 89999",2000,2499,"lower_bound: 2000, upper_bound: 2499",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.028314},{""age"":""45-54"",""gender"":""male"",""percentage"":0.060094},{""age"":""65+"",""gender"":""male"",""percentage"":0.07801},{""age"":""65+"",""gender"":""female"",""percentage"":0.080783},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002205},{""age"":""55-64"",""gender"":""male"",""percentage"":0.062068},{""age"":""55-64"",""gender"":""female"",""percentage"":0.064715},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002352},{""age"":""45-54"",""gender"":""female"",""percentage"":0.066101},{""age"":""18-24"",""gender"":""male"",""percentage"":0.059359},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.005671},{""age"":""35-44"",""gender"":""male"",""percentage"":0.107774},{""age"":""35-44"",""gender"":""female"",""percentage"":0.109748},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.007394},{""age"":""25-34"",""gender"":""male"",""percentage"":0.135206},{""age"":""25-34"",""gender"":""female"",""percentage"":0.123884},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.003319},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.003004}","{""region"":""Alabama"",""percentage"":0.003669},{""region"":""South Carolina"",""percentage"":0.005659},{""region"":""New Jersey"",""percentage"":0.028546},{""region"":""New Mexico"",""percentage"":0.007857},{""region"":""New York"",""percentage"":0.117749},{""region"":""North Carolina"",""percentage"":0.018512},{""region"":""North Dakota"",""percentage"":0.000891},{""region"":""Ohio"",""percentage"":0.020109},{""region"":""Oklahoma"",""percentage"":0.003897},{""region"":""Oregon"",""percentage"":0.023757},{""region"":""Pennsylvania"",""percentage"":0.029126},{""region"":""Rhode Island"",""percentage"":0.003047},{""region"":""South Dakota"",""percentage"":0.000995},{""region"":""Nevada"",""percentage"":0.00765},{""region"":""Tennessee"",""percentage"":0.008603},{""region"":""Texas"",""percentage"":0.046457},{""region"":""Unknown"",""percentage"":2.1e-5},{""region"":""Utah"",""percentage"":0.00738},{""region"":""Vermont"",""percentage"":0.003877},{""region"":""Virginia"",""percentage"":0.02782},{""region"":""Washington"",""percentage"":0.049795},{""region"":""Washington, District of Columbia"",""percentage"":0.013226},{""region"":""West Virginia"",""percentage"":0.001824},{""region"":""Wisconsin"",""percentage"":0.012252},{""region"":""New Hampshire"",""percentage"":0.005203},{""region"":""Nebraska"",""percentage"":0.002819},{""region"":""Alaska"",""percentage"":0.003483},{""region"":""Illinois"",""percentage"":0.039367},{""region"":""Arizona"",""percentage"":0.02129},{""region"":""Arkansas"",""percentage"":0.0034},{""region"":""California"",""percentage"":0.239687},{""region"":""Colorado"",""percentage"":0.022265},{""region"":""Connecticut"",""percentage"":0.011464},{""region"":""Delaware"",""percentage"":0.002156},{""region"":""Florida"",""percentage"":0.031179},{""region"":""Georgia"",""percentage"":0.015009},{""region"":""Hawaii"",""percentage"":0.004851},{""region"":""Idaho"",""percentage"":0.003089},{""region"":""Indiana"",""percentage"":0.008997},{""region"":""Montana"",""percentage"":0.002301},{""region"":""Iowa"",""percentage"":0.007587},{""region"":""Kansas"",""percentage"":0.004644},{""region"":""Kentucky"",""percentage"":0.004602},{""region"":""Louisiana"",""percentage"":0.003421},{""region"":""Maine"",""percentage"":0.006344},{""region"":""Maryland"",""percentage"":0.021871},{""region"":""Massachusetts"",""percentage"":0.037709},{""region"":""Michigan"",""percentage"":0.025229},{""region"":""Minnesota"",""percentage"":0.017932},{""region"":""Mississippi"",""percentage"":0.001223},{""region"":""Missouri"",""percentage"":0.009184},{""region"":""Wyoming"",""percentage"":0.000974}",23.97%,76.03%,"facebook,instagram",lower_bound: 1000001,en
1359329521827205,527672463768417,Saikat for Congress,2025-06-24,2025-06-24,2025-07-04,Saikat for Congress,"I'm running against Nancy Pelosi because the Democratic Party needs to change. She believes Trump, MAGA, and the new authoritarianism will fade away on its own. I believe we need a totally new leadership in DC that not only knows how to fight Trump, but also how to deliver the change that Americans are demanding. We need a bold vision for how to raise living standards, quality of life and security for all Americans.


That's the type of leadership I've been promoting since 2016. After a career in San Francisco's tech industry, I helped lead Bernie Sanders' 2016 campaign and then launched a project to recruit and elect new leaders to Congress. One of them was Alexandria Ocasio-Cortez (AOC). I ran her 2018 campaign before going into Congress as her Chief of Staff, where I was in charge of writing and launching the Green New Deal.


I have seen what real leadership can do. I invite you to join me in this campaign—follow, like, and hit the button on the ad to contribute to this campaign what you can!


Thank you,
Saikat Chakrabarti",Elect new Dems >>,secure.actblue.com,,"lower_bound: 70000, upper_bound: 79999",2500,2999,"lower_bound: 2500, upper_bound: 2999",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.017955},{""age"":""45-54"",""gender"":""male"",""percentage"":0.064452},{""age"":""65+"",""gender"":""male"",""percentage"":0.083571},{""age"":""65+"",""gender"":""female"",""percentage"":0.105559},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002404},{""age"":""55-64"",""gender"":""male"",""percentage"":0.064588},{""age"":""55-64"",""gender"":""female"",""percentage"":0.080779},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002792},{""age"":""45-54"",""gender"":""female"",""percentage"":0.085762},{""age"":""18-24"",""gender"":""male"",""percentage"":0.033137},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00541},{""age"":""35-44"",""gender"":""male"",""percentage"":0.098598},{""age"":""35-44"",""gender"":""female"",""percentage"":0.131988},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.005933},{""age"":""25-34"",""gender"":""male"",""percentage"":0.096756},{""age"":""25-34"",""gender"":""female"",""percentage"":0.115429},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.002075},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002812}","{""region"":""Alabama"",""percentage"":0.003402},{""region"":""South Carolina"",""percentage"":0.005396},{""region"":""New Jersey"",""percentage"":0.031045},{""region"":""New Mexico"",""percentage"":0.008837},{""region"":""New York"",""percentage"":0.124084},{""region"":""North Carolina"",""percentage"":0.019218},{""region"":""North Dakota"",""percentage"":0.000762},{""region"":""Ohio"",""percentage"":0.019179},{""region"":""Oklahoma"",""percentage"":0.003949},{""region"":""Oregon"",""percentage"":0.021935},{""region"":""Pennsylvania"",""percentage"":0.028973},{""region"":""Rhode Island"",""percentage"":0.003382},{""region"":""South Dakota"",""percentage"":0.001153},{""region"":""Nevada"",""percentage"":0.008954},{""region"":""Tennessee"",""percentage"":0.008035},{""region"":""Texas"",""percentage"":0.04692},{""region"":""Unknown"",""percentage"":2.0e-5},{""region"":""Utah"",""percentage"":0.006549},{""region"":""Vermont"",""percentage"":0.003597},{""region"":""Virginia"",""percentage"":0.026451},{""region"":""Washington"",""percentage"":0.048464},{""region"":""Washington, District of Columbia"",""percentage"":0.010792},{""region"":""West Virginia"",""percentage"":0.001857},{""region"":""Wisconsin"",""percentage"":0.012277},{""region"":""New Hampshire"",""percentage"":0.00477},{""region"":""Nebraska"",""percentage"":0.002972},{""region"":""Alaska"",""percentage"":0.003148},{""region"":""Illinois"",""percentage"":0.03693},{""region"":""Arizona"",""percentage"":0.023089},{""region"":""Arkansas"",""percentage"":0.002737},{""region"":""California"",""percentage"":0.236574},{""region"":""Colorado"",""percentage"":0.021857},{""region"":""Connecticut"",""percentage"":0.010909},{""region"":""Delaware"",""percentage"":0.00262},{""region"":""Florida"",""percentage"":0.036246},{""region"":""Georgia"",""percentage"":0.015933},{""region"":""Hawaii"",""percentage"":0.005611},{""region"":""Idaho"",""percentage"":0.00305},{""region"":""Indiana"",""percentage"":0.009462},{""region"":""Montana"",""percentage"":0.002248},{""region"":""Iowa"",""percentage"":0.007175},{""region"":""Kansas"",""percentage"":0.004966},{""region"":""Kentucky"",""percentage"":0.004946},{""region"":""Louisiana"",""percentage"":0.00348},{""region"":""Maine"",""percentage"":0.005845},{""region"":""Maryland"",""percentage"":0.022267},{""region"":""Massachusetts"",""percentage"":0.034643},{""region"":""Michigan"",""percentage"":0.025689},{""region"":""Minnesota"",""percentage"":0.015875},{""region"":""Mississippi"",""percentage"":0.001153},{""region"":""Missouri"",""percentage"":0.009755},{""region"":""Wyoming"",""percentage"":0.000821}",23.66%,76.34%,"facebook,instagram",lower_bound: 1000001,en
1367178097912307,527672463768417,Saikat for Congress,2025-06-24,2025-06-24,2025-06-24,Saikat for Congress,"I'm running against Nancy Pelosi because the Democratic Party needs to change. She believes Trump, MAGA, and the new authoritarianism will fade away on its own. I believe we need a totally new leadership in DC that not only knows how to fight Trump, but also how to deliver the change that Americans are demanding. We need a bold vision for how to raise living standards, quality of life and security for all Americans.


That's the type of leadership I've been promoting since 2016. After a career in San Francisco's tech industry, I helped lead Bernie Sanders' 2016 campaign and then launched a project to recruit and elect new leaders to Congress. One of them was Alexandria Ocasio-Cortez (AOC). I ran her 2018 campaign before going into Congress as her Chief of Staff, where I was in charge of writing and launching the Green New Deal.


I have seen what real leadership can do. I invite you to join me in this campaign—follow, like, and hit the button on the ad to contribute to this campaign what you can!


Thank you,
Saikat Chakrabarti",Elect new Dems >>,secure.actblue.com,,"lower_bound: 2000, upper_bound: 2999",100,199,"lower_bound: 100, upper_bound: 199",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.00904},{""age"":""45-54"",""gender"":""male"",""percentage"":0.079096},{""age"":""65+"",""gender"":""male"",""percentage"":0.160452},{""age"":""65+"",""gender"":""female"",""percentage"":0.133333},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.004143},{""age"":""55-64"",""gender"":""male"",""percentage"":0.098682},{""age"":""55-64"",""gender"":""female"",""percentage"":0.090772},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002637},{""age"":""45-54"",""gender"":""female"",""percentage"":0.0629},{""age"":""18-24"",""gender"":""male"",""percentage"":0.018456},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00226},{""age"":""35-44"",""gender"":""male"",""percentage"":0.097928},{""age"":""35-44"",""gender"":""female"",""percentage"":0.077589},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.007533},{""age"":""25-34"",""gender"":""male"",""percentage"":0.089266},{""age"":""25-34"",""gender"":""female"",""percentage"":0.059134},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00678}","{""region"":""Alabama"",""percentage"":0.005682},{""region"":""Rhode Island"",""percentage"":0.004167},{""region"":""New Hampshire"",""percentage"":0.005682},{""region"":""New Jersey"",""percentage"":0.032576},{""region"":""New Mexico"",""percentage"":0.009091},{""region"":""New York"",""percentage"":0.097727},{""region"":""North Carolina"",""percentage"":0.027273},{""region"":""North Dakota"",""percentage"":0.000758},{""region"":""Ohio"",""percentage"":0.030682},{""region"":""Oklahoma"",""percentage"":0.008712},{""region"":""Oregon"",""percentage"":0.020833},{""region"":""Pennsylvania"",""percentage"":0.032576},{""region"":""South Carolina"",""percentage"":0.006818},{""region"":""Nebraska"",""percentage"":0.004924},{""region"":""South Dakota"",""percentage"":0.001136},{""region"":""Tennessee"",""percentage"":0.011364},{""region"":""Texas"",""percentage"":0.057576},{""region"":""Utah"",""percentage"":0.00947},{""region"":""Vermont"",""percentage"":0.003788},{""region"":""Virginia"",""percentage"":0.025758},{""region"":""Washington"",""percentage"":0.046212},{""region"":""Washington, District of Columbia"",""percentage"":0.005303},{""region"":""West Virginia"",""percentage"":0.002273},{""region"":""Wisconsin"",""percentage"":0.020455},{""region"":""Nevada"",""percentage"":0.006061},{""region"":""Montana"",""percentage"":0.003409},{""region"":""Alaska"",""percentage"":0.003409},{""region"":""Illinois"",""percentage"":0.039015},{""region"":""Arizona"",""percentage"":0.025758},{""region"":""Arkansas"",""percentage"":0.00303},{""region"":""California"",""percentage"":0.182197},{""region"":""Colorado"",""percentage"":0.023485},{""region"":""Connecticut"",""percentage"":0.00947},{""region"":""Delaware"",""percentage"":0.001515},{""region"":""Florida"",""percentage"":0.039394},{""region"":""Georgia"",""percentage"":0.016288},{""region"":""Hawaii"",""percentage"":0.007576},{""region"":""Idaho"",""percentage"":0.003788},{""region"":""Indiana"",""percentage"":0.006439},{""region"":""Missouri"",""percentage"":0.013258},{""region"":""Iowa"",""percentage"":0.009091},{""region"":""Kansas"",""percentage"":0.005682},{""region"":""Kentucky"",""percentage"":0.009091},{""region"":""Louisiana"",""percentage"":0.006061},{""region"":""Maine"",""percentage"":0.007197},{""region"":""Maryland"",""percentage"":0.014773},{""region"":""Massachusetts"",""percentage"":0.039773},{""region"":""Michigan"",""percentage"":0.028788},{""region"":""Minnesota"",""percentage"":0.020833},{""region"":""Mississippi"",""percentage"":0.001894},{""region"":""Wyoming"",""percentage"":0.001894}",18.22%,81.78%,"facebook,instagram",lower_bound: 1000001,en
